,ts,PID,MINFLT,MAJFLT,VSTEXT,VSIZE,RSIZE,VGROW,RGROW,MEM,y
3077,1556206608,2593,3,0,31,729.2,20068.0,0.0,0.0,0.01,1
3078,1556176918,1196,162,0,1071,342.2,7496.0,0.0,0.0,0.0,1
3079,1556186698,1406,0,0,47,497.1,5048.0,0.0,0.0,0.0,1
3080,1556179943,1967,0,0,36,159.8,4396.0,0.0,0.0,0.0,1
3081,1554243675,4375,2737,0,148,17640.0,2376.0,0.0,0.0,0.0,0
3082,1554236905,4259,1183,15,387,76860.0,2160.0,76860.0,2160.0,0.0,0
3083,1554233375,3676,2134,0,148,17648.0,2464.0,0.0,0.0,0.0,0
3084,1556213253,2608,9,0,589,648.7,40604.0,132.0,0.0,0.01,1
3085,1556210653,3058,0,0,280,710.1,22236.0,0.0,0.0,0.01,1
3086,1556151688,3058,0,0,280,710.1,22232.0,0.0,0.0,0.01,1
3087,1554231380,3965,0,0,956,27308.0,3352.0,0.0,308.0,0.0,0
3088,1554231690,1262,0,0,25,20012.0,676.0,0.0,20.0,0.0,0
3089,1556206183,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
3090,1554236510,3119,68031,19,3063,725.9,59312.0,725.9,59312.0,0.02,0
3091,1554235040,3155,7,1,280,711.5,17312.0,0.0,0.0,0.0,0
3092,1556174313,2821,99,0,10,1.2,79476.0,48.0,0.0,0.02,1
3093,1556219048,1406,0,0,47,497.1,5056.0,0.0,0.0,0.0,1
3094,1554238725,3119,0,0,3063,725.9,59312.0,0.0,0.0,0.02,0
3095,1554222025,2801,8,0,127,454.3,17000.0,0.0,0.0,0.0,0
3096,1556218363,3295,1909,0,148,17920.0,2420.0,0.0,0.0,0.0,1
3097,1554231705,2497,0,0,121,22308.0,588.0,0.0,4.0,0.0,0
3098,1554220820,2584,0,0,154,537.9,15100.0,0.0,0.0,0.0,0
3099,1554235125,1328,6,1,37,23652.0,596.0,0.0,0.0,0.0,0
3100,1554242860,3793,2,0,978,2.9,13192.0,0.0,0.0,0.0,0
3101,1554231240,2908,0,0,39,423.1,5644.0,0.0,48.0,0.0,0
3102,1556209823,3292,1914,0,148,17924.0,2428.0,0.0,0.0,0.0,1
3103,1554225805,2588,0,0,73,377.8,7428.0,0.0,8.0,0.0,0
3104,1554225740,2689,0,0,659,944.5,14084.0,0.0,32.0,0.0,0
3105,1554221690,1148,0,0,121,15656.0,920.0,0.0,0.0,0.0,0
3106,1556182593,2821,40,0,10,1.3,99.6,0.0,0.0,0.03,1
3107,1556213643,3503,0,0,0,0.0,0.0,0.0,0.0,0.0,1
3108,1554228200,3752,0,0,959,114.7,99.8,0.0,0.0,0.03,0
3109,1554225310,2794,0,0,33,465.9,11844.0,0.0,0.0,0.0,0
3110,1556136263,3282,1979,0,148,18524.0,3540.0,0.0,0.0,0.0,1
3111,1556175603,3294,1919,0,148,17916.0,2420.0,0.0,0.0,0.0,1
3112,1554225730,2460,3,0,281,609.4,15668.0,0.0,108.0,0.0,0
3113,1556208028,1495,0,0,10415,545.4,50232.0,0.0,0.0,0.01,1
3114,1554239905,1371,5,0,36,19296.0,656.0,0.0,0.0,0.0,0
3115,1554226310,2774,1596,0,10,1.3,84768.0,8628.0,10.2,0.02,0
3116,1554240860,3257,20528,0,193,1.7,164.4,0.0,28.3,0.04,0
3117,1556208333,1517,0,0,531,392.3,32616.0,0.0,0.0,0.01,1
3118,1556172183,2633,0,0,66,553.8,18384.0,0.0,0.0,0.0,1
3119,1556150233,2998,879,0,66,121.7,2880.0,121.7,2880.0,0.0,1
3120,1556207038,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
3121,1556149093,2766,0,0,10,1.4,82832.0,0.0,0.0,0.02,1
3122,1554238390,1483,0,0,10415,537.4,23896.0,0.0,0.0,0.01,0
3123,1554239540,4375,2065,0,148,17640.0,2376.0,0.0,0.0,0.0,0
3124,1554233330,1668,0,0,12,9480.0,2796.0,0.0,0.0,0.0,0
3125,1554243520,3675,2066,0,148,17948.0,2604.0,0.0,0.0,0.0,0
3126,1556212113,3103,0,0,2132,2.5,28092.0,0.0,0.0,0.01,1
3127,1556218618,3103,0,0,2132,2.5,28092.0,0.0,0.0,0.01,1
3128,1554230440,2707,0,0,121,521.1,10276.0,0.0,424.0,0.0,0
3129,1556183843,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
3130,1554243665,3675,2066,0,148,17948.0,2604.0,0.0,0.0,0.0,0
3131,1556216218,2608,10,0,589,649.7,41608.0,132.0,0.0,0.01,1
3132,1554232395,4144,690,0,0,0.0,0.0,0.0,0.0,0.0,0
3133,1556218638,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
3134,1554242380,3752,0,0,959,114.7,99.0,0.0,0.0,0.03,0
3135,1554238055,3677,2065,0,148,17948.0,2612.0,0.0,0.0,0.0,0
3136,1554220710,3740,258,0,0,0.0,0.0,0.0,0.0,0.0,0
3137,1554235480,3793,0,0,978,2.9,12868.0,0.0,0.0,0.0,0
3138,1554240000,3678,2065,0,148,17948.0,2608.0,0.0,0.0,0.0,0
3139,1554235860,2420,0,0,415,40212.0,2240.0,0.0,0.0,0.0,0
3140,1554239290,1442,0,0,2219,763.3,269.5,0.0,0.0,0.07,0
3141,1554222740,3793,45,0,978,2.6,18900.0,0.0,260.0,0.01,0
3142,1554239315,3790,12,0,2132,2.4,30384.0,0.0,0.0,0.01,0
3143,1554243345,2784,0,0,124,695.6,5092.0,0.0,0.0,0.0,0
3144,1556151213,1401,3,0,36,19296.0,824.0,0.0,0.0,0.0,1
3145,1556206353,3103,0,0,2132,2.5,28092.0,0.0,0.0,0.01,1
3146,1556131568,2791,8,0,1350,1.4,56260.0,0.0,0.0,0.01,1
3147,1556212813,3128,0,0,978,2.9,22916.0,0.0,0.0,0.01,1
3148,1556209393,3128,0,0,978,2.9,22916.0,0.0,0.0,0.01,1
3149,1554229215,3257,19310,0,193,1.7,189.0,0.0,10992.0,0.05,0
3150,1554231975,2883,0,0,69,279.3,5184.0,0.0,4.0,0.0,0
3151,1554238400,2547,0,0,66,710.1,19928.0,0.0,0.0,0.01,0
3152,1554237070,1304,1693,7,67,17776.0,708.0,17776.0,708.0,0.0,0
3153,1554234745,4316,187,0,0,0.0,0.0,0.0,0.0,0.0,0
3154,1556215928,2633,1,0,66,553.8,18384.0,0.0,0.0,0.0,1
3155,1554237635,1851,7,0,36,159.8,2004.0,0.0,0.0,0.0,0
3156,1554230530,2830,0,0,141,436.0,4580.0,0.0,156.0,0.0,0
3157,1554233245,3965,0,0,956,27308.0,3304.0,0.0,48.0,0.0,0
3158,1556208703,2608,9,0,589,647.2,39204.0,0.0,0.0,0.01,1
3159,1556158463,3295,1915,0,148,17916.0,2384.0,0.0,0.0,0.0,1
3160,1554239890,2420,0,0,415,40212.0,2240.0,0.0,0.0,0.0,0
3161,1554236440,2753,1,0,6,200.3,2144.0,0.0,0.0,0.0,0
3162,1554220210,3676,2009,0,148,17624.0,2348.0,0.0,0.0,0.0,0
3163,1554241820,2547,0,0,66,710.1,19932.0,0.0,0.0,0.01,0
3164,1556210733,3293,1914,0,148,17624.0,2372.0,0.0,0.0,0.0,1
3165,1556177738,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
3166,1554240775,1935,0,0,596,184.2,7284.0,0.0,0.0,0.0,0
3167,1554232605,4191,258,0,0,0.0,0.0,0.0,0.0,0.0,0
3168,1556210463,3295,1913,0,148,17920.0,2420.0,0.0,0.0,0.0,1
3169,1554233345,1133,0,0,7,274.6,2700.0,0.0,916.0,0.0,0
3170,1554227150,3197,0,0,193,2.3,323.9,0.0,0.0,0.09,0
3171,1556212538,3294,1909,0,148,17916.0,2420.0,0.0,0.0,0.0,1
3172,1556209923,1695,0,0,12,9480.0,3496.0,0.0,0.0,0.0,1
3173,1554228605,1483,0,0,10415,537.4,48664.0,0.0,20.0,0.01,0
3174,1554235805,2842,1,0,350,315.2,3044.0,0.0,0.0,0.0,0
3175,1556216693,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
3176,1554239690,3677,2066,0,148,17948.0,2612.0,0.0,0.0,0.0,0
3177,1554224965,3899,47,0,76,42220.0,2240.0,0.0,0.0,0.0,0
3178,1554219935,2501,1,0,148,353.5,4548.0,0.0,0.0,0.0,0
3179,1556206078,2838,0,0,4,857.6,44596.0,0.0,0.0,0.01,1
3180,1554224465,3872,689,8,0,0.0,0.0,0.0,0.0,0.0,0
3181,1554226855,1931,0,0,149,233.8,4328.0,0.0,224.0,0.0,0
3182,1556186848,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
3183,1554220780,3699,26,0,545,802.9,34644.0,0.0,264.0,0.01,0
3184,1554220790,2533,0,0,589,632.5,26524.0,0.0,0.0,0.01,0
3185,1554236640,2680,942,0,88,327.2,6004.0,327.2,6004.0,0.0,0
3186,1554235915,1442,16,0,2219,758.0,267.1,0.0,40.0,0.07,0
3187,1556206703,3714,1124,0,0,0.0,0.0,0.0,0.0,0.0,1
3188,1554221655,3678,1914,0,148,17620.0,2384.0,0.0,0.0,0.0,0
3189,1556209983,2849,8,0,1350,1.4,48316.0,0.0,0.0,0.01,1
3190,1556209938,3295,1913,0,148,17920.0,2420.0,0.0,0.0,0.0,1
3191,1556216418,1495,0,0,10415,545.4,50232.0,0.0,0.0,0.01,1
3192,1554228420,2795,0,0,297,456.9,15376.0,0.0,0.0,0.0,0
3193,1554231540,3899,0,0,76,42220.0,1752.0,0.0,440.0,0.0,0
3194,1554238865,3197,1,1,193,2.3,272.9,0.0,0.0,0.07,0
3195,1554234555,3004,0,0,43,11412.0,544.0,0.0,4.0,0.0,0
3196,1556183208,3293,1914,0,148,17624.0,2368.0,0.0,0.0,0.0,1
3197,1554235870,2753,1,0,6,200.3,2144.0,0.0,0.0,0.0,0
3198,1556213653,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
3199,1556176983,3293,1926,0,148,17920.0,2416.0,0.0,0.0,0.0,1
3200,1556215503,2731,0,0,35,280.1,5144.0,0.0,0.0,0.0,1
3201,1554238740,2547,1,0,66,710.1,19928.0,0.0,0.0,0.01,0
3202,1556218813,2633,0,0,66,553.8,18384.0,0.0,0.0,0.0,1
3203,1556216603,2633,1,0,66,553.8,18384.0,0.0,0.0,0.0,1
3204,1554243910,1668,0,0,12,9480.0,292.0,0.0,0.0,0.0,0
3205,1556130858,2544,0,0,66,627.5,20360.0,0.0,0.0,0.01,1
3206,1554228490,3257,8387,0,193,1.7,213.5,0.0,13012.0,0.06,0
3207,1556215448,2838,0,0,4,857.6,44596.0,0.0,0.0,0.01,1
3208,1554231005,3004,0,0,43,11412.0,548.0,0.0,36.0,0.0,0
3209,1554234610,3257,20789,8,193,1.7,164.1,0.0,3900.0,0.04,0
3210,1554238485,4372,2185,0,148,17644.0,2368.0,0.0,4.0,0.0,0
3211,1554223045,3197,36,0,193,2.6,418.8,0.0,240.0,0.11,0
3212,1556216913,3292,1914,0,148,17924.0,2428.0,0.0,0.0,0.0,1
3213,1554242595,3677,2073,0,148,17948.0,2612.0,0.0,0.0,0.0,0
3214,1556172788,2633,0,0,66,553.8,18384.0,0.0,0.0,0.0,1
3215,1554242125,2533,0,0,589,634.2,17016.0,0.0,0.0,0.0,0
3216,1556210848,3294,1915,0,148,17916.0,2420.0,0.0,0.0,0.0,1
3217,1556212743,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
3218,1554226695,2697,0,0,47,508.4,11592.0,0.0,152.0,0.0,0
3219,1554238860,1668,0,0,12,9480.0,292.0,0.0,0.0,0.0,0
3220,1556214328,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
3221,1554226875,2698,0,0,357,808.8,3884.0,0.0,164.0,0.0,0
3222,1556206023,3293,1914,0,148,17624.0,2372.0,0.0,0.0,0.0,1
3223,1554219295,2489,971,0,78,122.0,3320.0,122.0,3320.0,0.0,0
3224,1556217468,3295,1909,0,148,17920.0,2420.0,0.0,0.0,0.0,1
3225,1554225065,2842,0,0,350,315.2,7220.0,0.0,0.0,0.0,0
3226,1554231210,1935,0,0,596,184.2,9288.0,0.0,80.0,0.0,0
3227,1556209558,2904,0,0,319,362.7,7188.0,0.0,0.0,0.0,1
3228,1554242275,2707,0,0,121,521.1,6352.0,0.0,0.0,0.0,0
3229,1554226285,2498,0,0,121,22412.0,752.0,0.0,0.0,0.0,0
3230,1554233435,2327,0,0,245,40296.0,2104.0,0.0,168.0,0.0,0
3231,1556214153,3273,0,0,18,368.9,3884.0,0.0,0.0,0.0,1
3232,1556146108,1494,0,0,2219,371.0,70008.0,0.0,0.0,0.02,1
3233,1554224545,3889,222,0,0,0.0,0.0,0.0,0.0,0.0,0
3234,1556210573,3292,1913,0,148,17924.0,2428.0,0.0,0.0,0.0,1
3235,1554240335,3678,2065,0,148,17948.0,2608.0,0.0,0.0,0.0,0
3236,1556179523,3058,0,0,280,710.1,22344.0,0.0,0.0,0.01,1
3237,1554220690,3742,228,0,0,0.0,0.0,0.0,0.0,0.0,0
3238,1556153663,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
3239,1554241320,3197,0,0,193,2.3,277.2,0.0,0.0,0.08,0
3240,1556130983,6604,0,0,0,0.0,0.0,0.0,0.0,0.0,1
3241,1554230595,3735,0,0,956,27308.0,3680.0,0.0,580.0,0.0,0
3242,1554220660,1371,5,0,36,19296.0,820.0,0.0,0.0,0.0,0
3243,1554228240,1851,0,0,36,159.8,4036.0,0.0,0.0,0.0,0
3244,1554230110,1442,3583,0,2219,800.1,301.5,46788.0,7544.0,0.08,0
3245,1556180148,3292,1909,0,148,17924.0,2420.0,0.0,0.0,0.0,1
3246,1556142303,3048,0,0,3063,726.8,111.3,0.0,0.0,0.03,1
3247,1554239095,3676,2065,0,148,18016.0,2580.0,0.0,0.0,0.0,0
3248,1556211638,2849,8,0,1350,1.4,48316.0,0.0,0.0,0.01,1
3249,1554228315,3790,0,0,2132,2.4,33756.0,0.0,0.0,0.01,0
3250,1554231840,3790,0,0,2132,2.4,23280.0,0.0,20.0,0.01,0
3251,1556215238,2731,0,0,35,280.1,5144.0,0.0,0.0,0.0,1
3252,1556215818,2608,9,0,589,649.6,41608.0,0.0,0.0,0.01,1
3253,1556219233,3103,0,0,2132,2.5,28092.0,0.0,0.0,0.01,1
3254,1556215013,2847,0,0,297,718.4,18184.0,0.0,0.0,0.0,1
3255,1554243735,3752,0,0,959,114.7,99.0,0.0,0.0,0.03,0
3256,1556177013,2529,0,0,121,22308.0,376.0,0.0,0.0,0.0,1
3257,1556207158,2608,9,0,589,646.7,38688.0,0.0,0.0,0.01,1
3258,1556216253,1196,0,0,1071,342.2,7496.0,0.0,0.0,0.0,1
3259,1554243415,1668,0,0,12,9480.0,292.0,0.0,0.0,0.0,0
3260,1554242010,2809,0,0,36,381.0,4932.0,0.0,0.0,0.0,0
3261,1554236945,1452,2062,9,148,280.7,1944.0,280.7,1944.0,0.0,0
3262,1554221635,2698,1,0,357,808.8,4060.0,0.0,0.0,0.0,0
3263,1556210583,3295,1913,0,148,17920.0,2420.0,0.0,0.0,0.0,1
3264,1556145108,52887,2573,0,148,17884.0,2716.0,0.0,0.0,0.0,1
3265,1556217103,3128,0,0,978,2.9,22916.0,0.0,0.0,0.01,1
3266,1554237265,2774,168,1,10,1.3,61272.0,620.0,476.0,0.02,0
3267,1556215623,2847,0,0,297,718.4,18184.0,0.0,0.0,0.0,1
3268,1554223145,3257,8443,0,193,2.0,517.5,0.0,3724.0,0.14,0
3269,1556174198,2844,0,0,33,401.9,11628.0,0.0,0.0,0.0,1
3270,1556217393,1401,3,0,36,19296.0,824.0,0.0,0.0,0.0,1
3271,1556215973,3023,2,0,189,344.0,4812.0,0.0,0.0,0.0,1
3272,1554220515,3727,80,0,0,0.0,0.0,0.0,0.0,0.0,0
3273,1554236825,3677,156476,0,148,17948.0,2612.0,17948.0,2612.0,0.0,0
3274,1556206228,1517,0,0,531,392.3,32616.0,0.0,0.0,0.01,1
3275,1556211158,2608,10,0,589,647.9,39980.0,0.0,0.0,0.01,1
3276,1556219478,1401,3,0,36,19296.0,824.0,0.0,0.0,0.0,1
3277,1554219650,2795,0,0,297,456.9,15864.0,0.0,0.0,0.0,0
3278,1554243290,1442,1,0,2219,758.0,267.1,0.0,0.0,0.07,0
3279,1556216168,3294,1915,0,148,17916.0,2420.0,0.0,0.0,0.0,1
3280,1554231435,2563,0,0,26,337.6,2968.0,0.0,20.0,0.0,0
3281,1556219193,1401,5,0,36,19296.0,824.0,0.0,0.0,0.0,1
3282,1556183193,3292,1915,0,148,17924.0,2420.0,0.0,0.0,0.0,1
3283,1556142168,3147,0,0,978,3.1,23028.0,0.0,0.0,0.01,1
3284,1556158853,2722,1,0,47,508.4,13784.0,0.0,0.0,0.0,1
3285,1554236365,2794,0,0,33,465.9,7988.0,0.0,0.0,0.0,0
3286,1556183538,3103,0,0,2132,2.5,28220.0,0.0,0.0,0.01,1
3287,1556139368,2788,0,0,297,718.3,16144.0,0.0,204.0,0.0,1
3288,1556181188,1401,3,0,36,19296.0,824.0,0.0,0.0,0.0,1
3289,1554243320,1483,0,0,10415,537.4,23896.0,0.0,0.0,0.01,0
3290,1556175193,3295,1919,0,148,17920.0,2408.0,0.0,0.0,0.0,1
3291,1554241665,2533,0,0,589,634.2,17016.0,0.0,0.0,0.0,0
3292,1556216643,2731,0,0,35,280.1,5144.0,0.0,0.0,0.0,1
3293,1554232930,4257,351,6,0,0.0,0.0,0.0,0.0,0.0,0
3294,1554228440,3678,2108,0,148,17948.0,2500.0,0.0,0.0,0.0,0
3295,1554241385,2809,0,0,36,381.0,4932.0,0.0,0.0,0.0,0
3296,1554227035,1819,0,0,32,25344.0,1596.0,0.0,16.0,0.0,0
3297,1554219685,2537,0,0,223,642.3,11556.0,0.0,0.0,0.0,0
3298,1556219058,3273,0,0,18,368.9,3884.0,0.0,0.0,0.0,1
3299,1554242425,2460,0,0,281,609.8,11696.0,0.0,0.0,0.0,0
3300,1554224980,2498,0,0,121,22412.0,752.0,0.0,0.0,0.0,0
3301,1554239475,2547,2,0,66,710.1,19932.0,0.0,4.0,0.01,0
3302,1556132733,2788,0,0,297,718.3,16348.0,0.0,0.0,0.0,1
3303,1556148258,1861,0,0,36,159.8,3628.0,0.0,0.0,0.0,1
3304,1556208433,2849,8,0,1350,1.4,48316.0,0.0,0.0,0.01,1
3305,1556179178,2821,120,0,10,1.3,99.6,0.0,0.0,0.03,1
3306,1554221475,3787,239,0,0,0.0,0.0,0.0,0.0,0.0,0
3307,1556153443,2821,0,0,10,1.2,75684.0,0.0,0.0,0.02,1
3308,1554238455,3678,2065,0,148,17948.0,2608.0,0.0,0.0,0.0,0
3309,1554225850,2830,0,0,141,436.0,5208.0,0.0,20.0,0.0,0
3310,1556185768,2093,0,0,596,184.2,14072.0,0.0,0.0,0.0,1
3311,1554220325,2794,0,0,33,465.9,11844.0,0.0,0.0,0.0,0
3312,1554225195,3675,1549,0,148,17952.0,2456.0,0.0,0.0,0.0,0
3313,1556207708,3293,1909,0,148,17624.0,2372.0,0.0,0.0,0.0,1
3314,1554233195,2842,0,0,350,315.2,3596.0,0.0,1136.0,0.0,0
3315,1554229175,1374,0,0,16,9288.0,668.0,0.0,268.0,0.0,0
3316,1556173853,3128,0,0,978,2.9,22924.0,0.0,0.0,0.01,1
3317,1556207783,1695,0,0,12,9480.0,3496.0,0.0,0.0,0.0,1
3318,1554226085,3163,0,0,10,14824.0,816.0,0.0,4.0,0.0,0
3319,1556217473,3293,1909,0,148,17624.0,2372.0,0.0,0.0,0.0,1
3320,1554237430,1668,0,0,12,9480.0,292.0,0.0,0.0,0.0,0
3321,1556148373,3229,0,0,545,786.4,33520.0,0.0,0.0,0.01,1
3322,1556135568,3090,0,0,280,710.1,21908.0,0.0,0.0,0.01,1
3323,1554224035,3677,2177,0,148,17952.0,2432.0,0.0,0.0,0.0,0
3324,1554221135,3699,9832,0,0,0.0,0.0,0.0,0.0,0.0,0
3325,1556205963,2886,1,0,350,315.3,7400.0,0.0,0.0,0.0,1
3326,1556206853,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
3327,1554223075,3155,0,0,280,710.4,22860.0,0.0,0.0,0.01,0
3328,1554226720,2707,0,0,121,521.1,11152.0,0.0,160.0,0.0,0
3329,1556141928,52978,746,0,0,0.0,0.0,0.0,0.0,0.0,1
3330,1556184958,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
3331,1554219525,2498,163,0,121,22412.0,752.0,22412.0,752.0,0.0,0
3332,1556217453,1695,0,0,12,9480.0,3496.0,0.0,0.0,0.0,1
3333,1556183388,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
3334,1556208913,1495,0,0,10415,545.4,50232.0,0.0,0.0,0.01,1
3335,1556153743,2904,3,0,319,362.7,7188.0,0.0,0.0,0.0,1
3336,1556208633,3273,0,0,18,368.9,3884.0,0.0,0.0,0.0,1
3337,1556212223,2093,0,0,596,184.2,14072.0,0.0,0.0,0.0,1
3338,1556206673,3295,1909,0,148,17920.0,2420.0,0.0,0.0,0.0,1
3339,1554227390,3898,0,0,76,42220.0,2252.0,0.0,0.0,0.0,0
3340,1556213663,2608,8,0,589,648.8,40864.0,128.0,260.0,0.01,1
3341,1554234695,2431,33,1,115,22300.0,740.0,0.0,0.0,0.0,0
3342,1556177783,3292,1922,0,148,17924.0,2416.0,0.0,0.0,0.0,1
3343,1556211183,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
3344,1554220090,2584,0,0,154,537.9,15100.0,0.0,0.0,0.0,0
3345,1554224150,3257,11940,0,193,2.0,516.3,0.0,20.7,0.14,0
3346,1554225770,2966,0,0,27,444.4,11800.0,0.0,8.0,0.0,0
3347,1556217238,2731,0,0,35,280.1,5144.0,0.0,0.0,0.0,1
3348,1554220860,2489,0,0,78,122.0,3320.0,0.0,0.0,0.0,0
3349,1554225655,3346,0,0,193,1.5,55016.0,0.0,388.0,0.01,0
3350,1556210783,2849,8,0,1350,1.4,48316.0,0.0,0.0,0.01,1
3351,1554222705,1442,1,0,2219,717.3,299.4,0.0,0.0,0.08,0
3352,1556178023,3292,1917,0,148,17924.0,2416.0,0.0,0.0,0.0,1
3353,1554227635,2523,1,0,31,931.9,19708.0,0.0,0.0,0.01,0
3354,1556209238,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
3355,1554234530,1257,0,0,25,20012.0,636.0,0.0,12.0,0.0,0
3356,1556217088,2849,8,0,1350,1.4,48316.0,0.0,0.0,0.01,1
3357,1556213613,3295,1909,0,148,17920.0,2420.0,0.0,0.0,0.0,1
3358,1554238915,2533,0,0,589,634.2,17016.0,0.0,0.0,0.0,0
3359,1554241975,1483,0,0,10415,537.4,23896.0,0.0,0.0,0.01,0
3360,1554227840,1668,0,0,12,9480.0,3436.0,0.0,0.0,0.0,0
3361,1554241410,1339,10,0,47,497.2,2532.0,0.0,8.0,0.0,0
3362,1554239850,3675,2065,0,148,17948.0,2604.0,0.0,0.0,0.0,0
3363,1556217688,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
3364,1554224975,1371,5,0,36,19296.0,820.0,0.0,0.0,0.0,0
3365,1554227730,3898,0,0,76,42220.0,2252.0,0.0,0.0,0.0,0
3366,1554243090,4374,2638,0,148,17640.0,2368.0,4.0,0.0,0.0,0
3367,1556176638,1495,0,0,10415,545.4,50344.0,0.0,0.0,0.01,1
3368,1554233180,2466,0,0,13,329.7,4332.0,0.0,832.0,0.0,0
3369,1554241990,2533,0,0,589,634.2,17016.0,0.0,0.0,0.0,0
3370,1556212738,3273,0,0,18,368.9,3884.0,0.0,0.0,0.0,1
3371,1554229665,3155,0,0,280,711.5,23200.0,0.0,0.0,0.01,0
3372,1554221410,3771,239,0,0,0.0,0.0,0.0,0.0,0.0,0
3373,1556217313,2821,0,0,10,1.3,99.4,0.0,0.0,0.03,1
3374,1556219293,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
3375,1556206048,3708,1124,0,0,0.0,0.0,0.0,0.0,0.0,1
3376,1556187088,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
3377,1554220700,3743,80,0,0,0.0,0.0,0.0,0.0,0.0,0
3378,1556146793,2504,0,0,121,22408.0,616.0,0.0,0.0,0.0,1
3379,1554238435,2784,0,0,124,695.6,5092.0,0.0,0.0,0.0,0
3380,1556176893,2633,2,0,66,553.8,18384.0,0.0,0.0,0.0,1
3381,1556214248,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
3382,1554236350,2584,0,0,154,537.9,8772.0,0.0,0.0,0.0,0
3383,1554220695,3744,230,0,0,0.0,0.0,0.0,0.0,0.0,0
3384,1556207723,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
3385,1554221905,2809,4,0,36,381.0,16920.0,0.0,0.0,0.0,0
3386,1556177178,3128,0,0,978,2.9,22924.0,0.0,0.0,0.01,1
3387,1554223250,3677,2035,0,148,17952.0,2432.0,0.0,0.0,0.0,0
3388,1556219358,2886,0,0,350,315.3,7400.0,0.0,0.0,0.0,1
3389,1556206613,2633,0,0,66,553.8,18384.0,0.0,0.0,0.0,1
3390,1556179748,3295,1909,0,148,17920.0,2412.0,0.0,0.0,0.0,1
3391,1554241890,4372,2279,0,148,17644.0,2368.0,4.0,0.0,0.0,0
3392,1554241165,3257,18293,0,193,1.7,159.5,0.0,4968.0,0.04,0
3393,1556133393,1473,0,0,10415,607.7,34644.0,0.0,0.0,0.01,1
3394,1554243505,2501,0,0,148,353.6,3636.0,0.0,0.0,0.0,0
3395,1554230910,2199,0,0,25,20012.0,832.0,0.0,76.0,0.0,0
3396,1556212338,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
3397,1556154303,3293,1909,0,148,17916.0,2372.0,0.0,0.0,0.0,1
3398,1554233430,2685,0,0,74,344.0,2116.0,0.0,776.0,0.0,0
3399,1554238065,3675,2065,0,148,17948.0,2604.0,0.0,0.0,0.0,0
3400,1554236835,3675,156467,0,148,17948.0,2604.0,17948.0,2604.0,0.0,0
3401,1556216098,3128,0,0,978,2.9,22916.0,0.0,0.0,0.01,1
3402,1554231090,3346,0,0,193,1.5,37456.0,0.0,2120.0,0.01,0
3403,1556181468,3293,1909,0,148,17624.0,2368.0,0.0,0.0,0.0,1
3404,1556216718,3782,266,0,0,0.0,0.0,0.0,0.0,0.0,1
3405,1554230335,1483,0,0,10415,537.4,43032.0,0.0,5632.0,0.01,0
3406,1556206408,3293,1913,0,148,17624.0,2372.0,0.0,0.0,0.0,1
3407,1554235645,2327,2,0,245,40296.0,2188.0,0.0,0.0,0.0,0
3408,1556214448,3632,0,0,0,0.0,0.0,0.0,0.0,0.0,1
3409,1554224510,3883,626,0,0,0.0,0.0,0.0,0.0,0.0,0
3410,1554223110,1668,0,0,12,9480.0,3500.0,0.0,0.0,0.0,0
3411,1554243150,3257,22652,0,193,1.7,194.4,5120.0,33900.0,0.05,0
3412,1556214203,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
3413,1554231995,2842,3,1,350,315.2,4732.0,0.0,4.0,0.0,0
3414,1554221695,1371,7,0,36,19296.0,820.0,0.0,0.0,0.0,0
3415,1554225515,3958,229,1,0,0.0,0.0,0.0,0.0,0.0,0
3416,1556152728,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
3417,1556217963,3295,1909,0,148,17920.0,2420.0,0.0,0.0,0.0,1
3418,1556179688,2849,8,0,1350,1.4,48468.0,0.0,0.0,0.01,1
3419,1554238050,2842,0,0,350,315.2,3040.0,0.0,4.0,0.0,0
3420,1556146408,52888,1834,0,148,17880.0,2720.0,4.0,0.0,0.0,1
